phone,streetAddress,name,addressState,addressCity,addressZip
(817) 938-7131,8425 Parkwood Hill Blvd,St Barnabas Apostle Episcopal,TX,"Fort Worth, ",76137
(817) 465-4749,1906 California Ln,California Lane Church-Christ,TX,"Arlington, ",76015
(817) 460-1425,911 S Davis Dr,St Alban's Episcopal Church,TX,"Arlington, ",76013
(817) 284-4811,7341 Glenview Dr,St John the Apostle Catholic,TX,"Richland Hills, ",76180
(817) 581-1428,2049 Willis Ln,Jehovah's Witnesses,TX,"Keller, ",76248
(817) 431-4459,2040 Willis Ln,Saint Elizabeth Ann Seton,TX,"Keller, ",76248
(817) 274-1345,3321 W Park Row Dr,Trinity United Methodist Chr,TX,"Arlington, ",76013
(817) 460-8655,1800 W Randol Mill Rd,St Stephen United Methodist Church,TX,"Arlington, ",76012
(817) 297-7003,2001 E Main St,First Church Of The Nazarene,TX,"Crowley, ",76036
(817) 861-7967,2800 W. Division,DFW Grace Bible Church,TX,"Arlington, ",76010
(817) 483-3300,6404 Kelly Elliott Rd,God Answers Ministries,TX,"Arlington, ",76001
(817) 478-6623,309 Kennedy Dr,First Baptist Church of Kennedale,TX,"Crowley, ",76036
(817) 297-4031,118 S Texas St,Community Baptist Church of Crowley,TX,"Crowley, ",76036
(817) 277-4077,414 S West St,Baptist General Convention of Texas Division of Student Ministry,TX,"Arlington, ",76010
(817) 861-8018,207 W Sanford St,Mount Olive Child Development Center,TX,"Arlington, ",76011
(817) 274-4576,1717 California Ln,Christian Science,TX,"Arlington, ",76015
(817) 465-0181,3232 S Cooper St,Advent Christian Pre-School,TX,"Arlington, ",76015
(817) 297-7003,1117 E Main St,First Church Of The Nazarene,TX,"Crowley, ",76036
(817) 277-9600,805 Secretary Dr Ste B,G.Harris(The Breakthrough),TX,"Arlington, ",76015
(817) 465-1906,3608 Matlock Rd,Covenant Umc-Early Childhood Learning Center,TX,"Arlington, ",76015
(817) 323-3505,1009 N Mesquite St,Iglesia La Voz Que Clama En EL Desierto,TX,"Arlington, ",76011
(817) 277-9906,421 Truman St,Arlington Spanish Seventh-Day Adventist,TX,"Arlington, ",76011
(817) 284-9371,7301 Glenview Dr,Richland Hills United Methodist Church,TX,"Richland Hills, ",76180
(817) 282-4927,745 Brown Trl,Hurst Christian Church,TX,"Hurst, ",76053
(817) 237-4163,4447 Hodgkins Rd,Lake Worth Baptist Church,TX,"Fort Worth, ",76135
(817) 232-0560,300 N Saginaw Blvd,First Baptist Church-Saginaw,TX,"Saginaw, ",76179
(817) 282-6526,1801 Brown Trl,Brown Trail Church Of Christ,TX,"Hurst, ",76054
(817) 498-4339,2105 Willis Ln,New Hope Lutheran Church,TX,"Keller, ",76248
(817) 468-8484,5450 Mansfield Rd,St John's The Apostle United Methodist Church,TX,"Arlington, ",76017
,,,,,
(817) 656-2865,3401 Amherst Cir,Church Of Jesus Christ Of Latter Day Saints,TX,"Bedford, ",76021
(817) 861-1400,2002 Cottie Ln,Blessed Hope Missionary Baptist,TX,"Arlington, ",76010
(817) 467-6002,1420 E Mayfield Rd,Primera Iglesia Bautista,TX,"Arlington, ",76014
(817) 238-0606,11701 Jacksboro Hwy,Safe Harbor Christian Learning Center,TX,"Fort Worth, ",76135
(817) 576-4678,5310 Pleasant Run Rd,Rccg Glory House,TX,"Colleyville, ",76034
(817) 283-2627,2916 Scarborough Ln W,Baha'i Faith,TX,"Colleyville, ",76034
(817) 514-6707,5712 Colleyville Blvd,M B F Emmanual 287,TX,"Colleyville, ",76034
(817) 861-1400,1530 Parkway Ln,Blessed Hope Missionary Baptist Church,TX,"Arlington, ",76010
(214) 417-5920,1700 New York Ave,Graceway Church,TX,"Arlington, ",76010
(817) 861-7990,2001 E Division St # 121,Redeemed Christian Church,TX,"Arlington, ",76011
(817) 795-1525,1401 Hillcrest Dr,Arlington Iglesia De Cristo,TX,"Arlington, ",76010
(817) 419-2939,1500 E Bardin Rd,Southern Worship Center,TX,"Arlington, ",76018
(972) 623-1037,702 Greenview Dr,New Life Fellowship,TX,"Grand Prairie, ",75050
(817) 404-5618,1601 NE Green Oaks Blvd,Inspired to Live Ministries,TX,"Arlington, ",76006
(817) 426-4190,506 Pleasant Manor Ave,Resurrection Light House Ministries,TX,"Burleson, ",76028
(817) 431-3336,5751 Kroger Dr,Elevate Him,TX,"Fort Worth, ",76244
(817) 274-5111,1701 Martin Luther Dr,Prince of Peace House of Prayer,TX,"Arlington, ",76010
(817) 447-2667,455 NW John Jones Dr,Victory Family Church,TX,"Burleson, ",76028
(817) 462-0378,1600 Patio Ter,Restoration-Faith Fellowship,TX,"Arlington, ",76010
(817) 473-4442,2090 Highway 157 N,Redeemed Christian Church of God Light House parish,TX,"Mansfield, ",76063
(817) 461-8857,5001 New York Ave,Rccghof,TX,"Arlington, ",76018
(817) 466-8211,2455 SE Green Oaks Blvd,Koinonia Church,TX,"Arlington, ",76018
(817) 581-5500,6100 Pleasant Run Rd,Congregation Beth Israel,TX,"Colleyville, ",76034
(972) 602-2201,2127 S Great Southwest Pkwy,All Nations Star Express,TX,"Grand Prairie, ",75051
(817) 476-6151,1701 Martin Luther Drive,Iglesia Misionera Jesucristo es el Senor,TX,"Arlington, ",76010
(972) 660-4961,2217 W Jefferson St,Trinity Outreach Church,TX,"Grand Prairie, ",75051
(817) 358-1231,4201 Pool Rd,Word of God Fellowship Inc,TX,"Colleyville, ",76034
(817) 354-3838,1903 Central Dr Ste 103,Kingdom Global Ministries,TX,"Bedford, ",76021
(817) 281-5024,4800 Lakeshore Ct,Champions Gate Church,TX,"Colleyville, ",76034
(817) 423-4282,4709 Colleyville Blvd # 580,Amber Rose Ministries,TX,"Colleyville, ",76034
,,,,,
(830) 634-7765,4800 Manning Dr,Mother of Mercy Ministries,TX,"Colleyville, ",76034
(817) 281-5254,5601 Pleasant Run Rd,First United Methodist Church of Colleyville,TX,"Colleyville, ",76034
(817) 684-7440,4201 Pool Rd,Compass Christian Church,TX,"Colleyville, ",76034
(817) 251-0666,1706 Tennison Pkwy,Christian Mens Network,TX,"Colleyville, ",76034
(817) 801-1651,2280 N Collins St,Ebenezer Olayiwaola,TX,"Arlington, ",76011
(817) 652-3681,2809 Galleria Dr,Pray Victory Church,TX,"Arlington, ",76011
(972) 641-6067,2129 Beaumont St,McIntosh Chapel CME Church,TX,"Grand Prairie, ",75051
(817) 405-3356,1701 E Mayfield Rd,Praxis Community Church,TX,"Arlington, ",76014
(817) 633-4337,1179 Corporate Dr W,Iglesia De Dios Pentecostal,TX,"Arlington, ",76006
(817) 358-1231,4201 Pool Rd,Word Of God Fellowship Inc,TX,"Grapevine, ",76051
(817) 477-2570,1011 North St,Church Frontline,TX,"Mansfield, ",76063
(972) 522-1230,2202 San Antonio St,The Calvary Church,TX,"Grand Prairie, ",75051
(817) 608-9090,803 Avenue H E Ste 301,Word of Peace International Ministries,TX,"Arlington, ",76011
(817) 465-3043,2045 SE Green Oaks Blvd,Saint Andrews United Methodist Church,TX,"Arlington, ",76018
(817) 473-1712,1200 Clover Hill Rd,Trinity Presbyterian Church,TX,"Mansfield, ",76063
(817) 236-3454,8895 Random Rd,Fullness In Christ Church,TX,"Fort Worth, ",76179
(817) 295-3891,2309 E Renfro St,Cana Baptist Church,TX,"Burleson, ",76028
(817) 845-0050,428 SW Johnson Ave,Brazos,TX,"Burleson, ",76028
(817) 247-0929,3712 Central Dr.,Bedford Chinese Baptist Church,TX,"Bedford, ",76021
(817) 473-0737,580 Pleasant Ridge Dr,Mansfield Church of Christ,TX,"Mansfield, ",76063
(817) 295-1985,1101 SW Wilshire Blvd,Charity Lutheran Church,TX,"Burleson, ",76028
(817) 295-0971,675 W Hidden Creek Pkwy,South Burleson Baptist Church,TX,"Burleson, ",76028
(817) 295-5600,260 S Hurst Rd,Burleson Bible Church,TX,"Burleson, ",76028
(972) 660-7245,2545 W Warrior Trl,Open Door Baptist Church,TX,"Grand Prairie, ",75052
(972) 264-2374,3020 Bardin Rd,Crosspoint Church of Christ,TX,"Grand Prairie, ",75052
(817) 275-2426,2710 Charon Ct,Calvary Baptist Church,TX,"Grand Prairie, ",75052
(817) 485-2441,8329 Spence Dr,New Covenant Church,TX,"North Richland Hills, ",76182
(817) 453-5550,901 Debbie Ln,Southpointe Baptist Church,TX,"Arlington, ",76002
(817) 428-6775,1300 Sarah Brooks Dr,Westwind Church,TX,"Keller, ",76248
(817) 477-2287,777 N Walnut Creek Dr,First United Methodist Church,TX,"Mansfield, ",76063
,,,,,
(817) 788-1414,104 Grapevine Hwy,Life Connection Church,TX,"Hurst, ",76054
(817) 399-1836,2045 Bedford Rd,Metroplex Messianic Fellowship,TX,"Bedford, ",76021
(817) 295-0433,777 S Burleson Blvd,Southwest Estate Svc,TX,"Burleson, ",76028
(817) 295-0476,777 S Burleson Blvd,Seventh-day Adventist Church,TX,"Burleson, ",76028
(817) 277-9446,2300 E Park Row Dr,Assembly Apostolica,TX,"Arlington, ",76010
(817) 461-8857,5001 New York Ave,The Redeemed Christian Church of God-Household of Faith,TX,"Arlington, ",76018
(972) 988-8341,2217 W Jefferson St,Power & Authority Tabernacle,TX,"Grand Prairie, ",75051
(817) 283-5359,2045 Bedford Rd,First Baptist Church,TX,"Bedford, ",76021
(817) 267-6239,2403 Bedford Rd,Bedford Baptist Temple,TX,"Bedford, ",76021
(817) 835-0027,2503 Bedford Rd,The Church at Meadow Creek: A Baptist Fellowship,TX,"Bedford, ",76021
(817) 267-3323,3712 Central Dr,Woodland Heights Baptist Church,TX,"Bedford, ",76021
(817) 281-4158,5300 Colleyville Blvd,First Baptist Colleyville,TX,"Colleyville, ",76034
(817) 788-5248,5300 Colleyville Blvd,Sonshine Academy,TX,"Colleyville, ",76034
(817) 465-6101,1701 E Mayfield Rd,Mayfield Road Baptist Church,TX,"Arlington, ",76014
(972) 641-0695,721 Manning St,Sunset Baptist Church,TX,"Grand Prairie, ",75051
(972) 641-4880,2001 W Pioneer Pkwy,Trinity Baptist Church,TX,"Grand Prairie, ",75051
(817) 571-7474,3001 Forest Ridge Dr,St Timothy Cumberland Presbyterian Church,TX,"Bedford, ",76021
(817) 283-7869,2401 Bedford Rd,Bedford Church Of Christ,TX,"Bedford, ",76021
(817) 281-1681,1008 Church St,Colleyville Church Of Christ,TX,"Colleyville, ",76034
(817) 421-5683,6605 Pleasant Run Rd,Crown Of Life Lutheran Church & School,TX,"Colleyville, ",76034
(817) 465-6500,5371 New York Ave,New York Ave Church Of Christ,TX,"Arlington, ",76018
(682) 518-7911,600 Strada Cir,Christ Presbysterian Church,TX,"Mansfield, ",76063
(972) 660-4641,908 Santerre St,West Fork Presbyterian Church,TX,"Grand Prairie, ",75050
(817) 468-1900,1508 E Mayfield Rd,Bible Missionary Church,TX,"Arlington, ",76014
(817) 860-0130,2021 New York Ave,St Matthew Catholic Church,TX,"Arlington, ",76010
(817) 788-1224,"4121 Colleyville Blvd, Ste 11",Joy Fellowship Church,TX,"Colleyville, ",76034
(817) 685-6565,490 Westpark Way,Jehovah's Witnesses,TX,"Euless, ",76040
(817) 281-5465,4309 Colleyville Blvd,Colleyville Church,TX,"Colleyville, ",76034
(817) 485-9910,7900 Precinct Line Rd,Bear Valley Community Church,TX,"Colleyville, ",76034
(817) 576-0251,5312 Bransford Rd,Church Of Latter Day Saints,TX,"Colleyville, ",76034
,,,,,
(817) 297-1279,2009 Rock Creek Rd,Rock Creek Baptist Church,TX,"Crowley, ",76036
(817) 295-7141,601 S Burleson Blvd,Seventh-Day Adventist Church,TX,"Burleson, ",76028
(817) 236-7274,9940 Morris Dido Newark Rd,Lakeview Fellowship Church,TX,"Fort Worth, ",76179
(817) 431-1700,5751 Kroger Dr,Covenant Life Church,TX,"Fort Worth, ",76244
(817) 295-0476,777 S Burleson Blvd,Southwestern Union Conference,TX,"Burleson, ",76028
(817) 545-2273,2512 Glade Rd,Pleasant Glade Assembly Of God,TX,"Colleyville, ",76034
(817) 394-3000,2500 E Arbrook Blvd,High Point Church,TX,"Arlington, ",76014
(817) 276-8100,1907 Ascension Blvd Ste 300,Fellowship of Christian Athletes,TX,"Arlington, ",76006
(817) 281-5909,621 Chestnut Dr,Church First Baptist,TX,"Keller, ",76248
(817) 469-7739,2065 E Division St,A Life Baptist Church,TX,"Arlington, ",76011
(817) 417-7714,4990 New York Ave,St Phillips Episcopal Church,TX,"Arlington, ",76018
(972) 352-6655,2429 Dalworth St Ste 101,National Assoc of Christian Churches,TX,"Grand Prairie, ",75050
(817) 238-2000,9430 Ten Mile Bridge Rd,Roever & Assoc,TX,"Fort Worth, ",76135
(817) 238-0606,11701 Jacksboro Hwy,Souls Harbor Community Church,TX,"Fort Worth, ",76135
(817) 251-0333,2250 Pool Rd Ste 200,Kingdom Global Ministries,TX,"Grapevine, ",76051
(817) 417-4421,1708 Raton Dr,Temple of Praise COGIC,TX,"Arlington, ",76018
(817) 295-4123,601 SW Johnson Ave,First Christian Church,TX,"Burleson, ",76028
(817) 473-1270,1500 Breckenridge Rd,Lakeside Church of Christ,TX,"Mansfield, ",76063
(817) 581-3418,7850 Davis Blvd,Life Church,TX,"North Richland Hills, ",76182
(817) 473-4235,107 N 1st Ave,Mansfield Christian Fellowship,TX,"Mansfield, ",76063
(817) 479-0217,1555 N Tarrant Pkwy,Bear Creek Bible Church,TX,"Keller, ",76248
(817) 237-7086,401 Beverly Rd,First Baptist Church-Castle Hl,TX,"Azle, ",76020
(817) 295-5185,3330 SW Wilshire Blvd,First Assembly of God of Joshua,TX,"Burleson, ",76028
(817) 465-5900,2101 E Mayfield Rd,Pioneer Parkway Congregation,TX,"Arlington, ",76014
(817) 251-9602,1110 John McCain Rd,Saint Mary's Coptic Orthodox Church,TX,"Colleyville, ",76034
(817) 571-2080,1901 Central Dr,Morris Cerullo World Evangelism,TX,"Bedford, ",76021
(817) 473-8378,1804 Highway 157 N,First Church Of The Nazarene,TX,"Mansfield, ",76063
(214) 333-5888,110 Grapevine Hwy,Dallas Baptist University,TX,"Hurst, ",76054
(817) 303-3900,1401 Hillcrest Dr,Hillcrest Church of Christ,TX,"Arlington, ",76010
(817) 355-7799,2219 W Euless Blvd,Harris Methodist H E B,TX,"Euless, ",76040
,,,,,
(817) 473-6205,1091 Country Club Dr,St Gregory's Episcopal Church,TX,"Mansfield, ",76063
(817) 788-0866,7650 Precinct Line Rd,Mid Cities Church,TX,"Hurst, ",76054
(817) 477-2287,601 Pleasant Ridge Dr,First United Methodist Church,TX,"Mansfield, ",76063
(972) 237-1987,1401 E Abram St,International Charismatic Chr,TX,"Arlington, ",76010
(817) 891-8463,9500 Ray White Rd Ste 101,Vineyard of Grace Church,TX,"Fort Worth, ",76244
(817) 385-0933,1178 Corporate Dr W,Lil Images of Blessing CLC,TX,"Arlington, ",76006
(817) 431-2345,1308 Whitley Rd,Messiah Lutheran Church,TX,"Keller, ",76248
(972) 639-1149,2905 Galleria Dr Suite 125,Rejoice And Praise Community Fellowship Church,TX,"Arlington, ",76011
(817) 498-6090,7452 Precinct Line Rd,St Stephens Episcopal Church,TX,"North Richland Hills, ",76180
(817) 481-2559,422 Church St,First United Methodist Church,TX,"Grapevine, ",76051
(214) 916-6584,3633 Atlanta St,Klean Kut Truth - Greater St John Revelation Church,TX,"Dallas, ",75215
(469) 343-5199,,Psychic Abby,,,
,,,,,
(817) 576-0027,500 W McDonwell School Rd,Church Of Latter Day Saints,TX,"Colleyville, ",76034
(817) 416-3626,1803 Tarrant Ln,Hope Church,TX,"Colleyville, ",76034
(817) 488-7232,3408 Hall Johnson Rd,Jehovah's Witnesses,TX,"Grapevine, ",76051
(817) 795-1696,133 Luttrell St,Christ Apostolic Church,TX,"Arlington, ",76010
(817) 465-5900,2101 E Mayfield Rd,Jehovah's Witnesses,TX,"Arlington, ",76014
(817) 275-3168,2222 E Park Row Dr,Arlington East Park Church,TX,"Arlington, ",76010
(817) 477-2570,1011 North St,Calvery Assembly Of God,TX,"Mansfield, ",76063
(817) 473-1371,200 Newt Patterson Rd,Walnut Creek Church Of God,TX,"Mansfield, ",76063
(972) 264-1376,2129 Spikes St,Prayertower Church Of God,TX,"Grand Prairie, ",75051
(817) 557-5811,2350 E Mayfield Rd,Agape Christian Fellowship,TX,"Arlington, ",76014
(817) 281-0850,6005 Pleasant Run Rd,Pleasant Run Baptist Church,TX,"Colleyville, ",76034
(214) 333-5900,1301 Highway 287 N,Dallas Baptist University,TX,"Mansfield, ",76063
(817) 453-9959,206 Smith St,New Beginnings Baptist Church,TX,"Mansfield, ",76063
(817) 571-2080,1901 Central Dr Ste 817,M C W E,TX,"Bedford, ",76021
(817) 354-9038,2621 Bedford Rd,Martin United Methodist Church,TX,"Bedford, ",76021
(817) 358-9423,3700 Murphy Dr,Fellowship of Christian Outdoorsmen,TX,"Bedford, ",76021
(817) 416-4267,1004 Tinker Rd,Good Shepherd Catholic Community,TX,"Colleyville, ",76034
(817) 427-4441,5712 Colleyville Blvd,Prayer Care Inc,TX,"Colleyville, ",76034
(817) 473-4442,1024 E Broad St Ste 206,Redeemed Christian Church of God Lighthouse,TX,"Mansfield, ",76063
(817) 431-9030,1301 S Main St,Twin Oaks Baptist Church,TX,"Keller, ",76248
(817) 277-6721,415 New York Ave,Highland Baptist Church,TX,"Arlington, ",76010
(817) 635-0110,2001 Brown Blvd,First Baptist Church Arlington,TX,"Arlington, ",76006
(817) 498-2626,715 Cheek Sparger Rd,Presbyterian Church In America-Colleyville,TX,"Colleyville, ",76034
(972) 641-4351,2446 Arkansas Ln,Church of Christ Forum Terrace,TX,"Grand Prairie, ",75052
(817) 281-5254,1000 Church St,First United Methodist,TX,"Colleyville, ",76034
(817) 421-1387,1000 Tinker Rd,Good Shepherd Catholic Community,TX,"Colleyville, ",76034
(817) 274-0116,2201 E Park Row Dr,Aldersgate United Methodist,TX,"Arlington, ",76010
(817) 640-4588,611 109th St,Grace,TX,"Arlington, ",76011
(972) 602-0639,2374 Fort Worth St,Ebenezer Spanish Assembly-God,TX,"Grand Prairie, ",75050
(972) 647-1445,2251 El Paso St,Morning Star Baptist,TX,"Grand Prairie, ",75051
,,,,,
